"""Super+Flyweight""",453289,Carlos Cuadras,2013-12-31,http://boxrec.com/date_search.php?yyyy=2013&mm=12&dd=31,http://boxrec.com/show_display.php?show_id=681610,428676,boxer,Songseanglek Phosuwangym,http://boxrec.com/list_bouts.php?human_id=428676&cat=boxer,1,9,0,1-9-0,"{""l"", ""l"", ""l"", ""l"", ""w"", ""l""}","Ota-City General Gymnasium, Tokyo, Japan",W,TKO,2,6,bantamweight,202,202,2,2,http://boxrec.com//media/index.php?title=Fight:1855596
"""Super+Flyweight""",453289,Carlos Cuadras,2013-03-02,http://boxrec.com/date_search.php?yyyy=2013&mm=03&dd=02,http://boxrec.com/show_display.php?show_id=664971,389948,boxer,Victor Zaleta,http://boxrec.com/list_bouts.php?human_id=389948&cat=boxer,20,3,1,20-3-1,"{""l"", ""w"", ""w"", ""w"", ""d"", ""l""}","Gimnasio de las Liebres, Rio Bravo, Tamaulipas, Mexico",W,TKO,7,12,super flyweight,226,241,90,75,http://boxrec.com//media/index.php?title=Fight:1775267
"""Super+Flyweight""",453289,Carlos Cuadras,2012-11-24,http://boxrec.com/date_search.php?yyyy=2012&mm=11&dd=24,http://boxrec.com/show_display.php?show_id=656750,363425,boxer,Fernando Lumacad,http://boxrec.com/list_bouts.php?human_id=363425&cat=boxer,27,4,3,27-4-3,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}","Foro Polanco, Mexico City, Distrito Federal, Mexico",W,UD,12,12,super flyweight,209,226,92,74,http://boxrec.com//media/index.php?title=Fight:1751552
"""Super+Flyweight""",453289,Carlos Cuadras,2012-09-29,http://boxrec.com/date_search.php?yyyy=2012&mm=09&dd=29,http://boxrec.com/show_display.php?show_id=654316,270830,boxer,Ronald Barrera,http://boxrec.com/list_bouts.php?human_id=270830&cat=boxer,30,9,2,30-9-2,"{""l"", ""w"", ""w"", ""w"", ""l"", ""w""}","Estadio Hector Espino, Hermosillo, Sonora, Mexico",W,TKO,7,12,super flyweight,207,209,55,53,http://boxrec.com//media/index.php?title=Fight:1738448
"""Super+Flyweight""",453289,Carlos Cuadras,2012-06-16,http://boxrec.com/date_search.php?yyyy=2012&mm=06&dd=16,http://boxrec.com/show_display.php?show_id=645293,535915,boxer,Javier Franco,http://boxrec.com/list_bouts.php?human_id=535915&cat=boxer,17,8,1,17-8-1,"{""w"", ""l"", ""w"", ""w"", ""l"", ""w""}","Playa Mamita's, Playa del Carmen, Quintana Roo, Mexico",W,KO,5,12,bantamweight,197,197,21,21,http://boxrec.com//media/index.php?title=Fight:1708557
"""Super+Flyweight""",453289,Carlos Cuadras,2012-03-31,http://boxrec.com/date_search.php?yyyy=2012&mm=03&dd=31,http://boxrec.com/show_display.php?show_id=638452,516234,boxer,Humberto Morales,http://boxrec.com/list_bouts.php?human_id=516234&cat=boxer,6,5,2,6-5-2,"{""w"", ""l"", ""d"", ""w"", ""l"", ""w""}","Oasis Hotel Complex, Cancun, Quintana Roo, Mexico",W,UD,10,10,bantamweight,197,197,15,15,http://boxrec.com//media/index.php?title=Fight:1685610
"""Super+Flyweight""",453289,Carlos Cuadras,2011-12-17,http://boxrec.com/date_search.php?yyyy=2011&mm=12&dd=17,http://boxrec.com/show_display.php?show_id=633310,68485,boxer,Alberto Chuc,http://boxrec.com/list_bouts.php?human_id=68485&cat=boxer,14,17,0,14-17-0,"{""w"", ""l"", ""l"", ""l"", ""l"", ""w""}","Campo de Beisbol Froilan Lopez, Cozumel, Quintana Roo, Mexico",W,TKO,6,10,super bantamweight,184,184,5,5,http://boxrec.com//media/index.php?title=Fight:1645605
"""Super+Flyweight""",453289,Carlos Cuadras,2011-09-24,http://boxrec.com/date_search.php?yyyy=2011&mm=09&dd=24,http://boxrec.com/show_display.php?show_id=625488,394017,boxer,Johnny Garcia,http://boxrec.com/list_bouts.php?human_id=394017&cat=boxer,14,2,1,14-2-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Foro Polanco, Mexico City, Distrito Federal, Mexico",W,TKO,2,12,super flyweight,61,207,263,153,http://boxrec.com//media/index.php?title=Fight:1618140
"""Super+Flyweight""",453289,Carlos Cuadras,2011-06-17,http://boxrec.com/date_search.php?yyyy=2011&mm=06&dd=17,http://boxrec.com/show_display.php?show_id=623180,387846,boxer,Armando Santos,http://boxrec.com/list_bouts.php?human_id=387846&cat=boxer,8,2,0,8-2-0,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}","Salón Amapola, Mexico City, Distrito Federal, Mexico",W,UD,10,10,super flyweight,44,61,45,37,http://boxrec.com//media/index.php?title=Fight:1604353
"""Super+Flyweight""",453289,Carlos Cuadras,2011-04-08,http://boxrec.com/date_search.php?yyyy=2011&mm=04&dd=08,http://boxrec.com/show_display.php?show_id=615420,544832,boxer,Phissanuthep Chaiyonggym,http://boxrec.com/list_bouts.php?human_id=544832&cat=boxer,2,3,1,2-3-1,"{""w"", ""l"", ""l"", ""l"", ""d"", ""w""}","World Memorial Hall, Kobe, Hyogo, Japan",W,TKO,2,6,bantamweight,42,42,4,4,http://boxrec.com//media/index.php?title=Fight:1588996
"""Super+Flyweight""",453289,Carlos Cuadras,2010-11-26,http://boxrec.com/date_search.php?yyyy=2010&mm=11&dd=26,http://boxrec.com/show_display.php?show_id=607302,554423,boxer,Sakchai Sor Tanapinyo,http://boxrec.com/list_bouts.php?human_id=554423&cat=boxer,debut,,,debut,{},"Nihon Gaishi Hall, Nagoya, Aichi, Japan",W,KO,1,8,bantamweight,49,49,0,0,http://boxrec.com//media/index.php?title=Fight:1557228
"""Super+Flyweight""",453289,Carlos Cuadras,2010-08-06,http://boxrec.com/date_search.php?yyyy=2010&mm=08&dd=06,http://boxrec.com/show_display.php?show_id=604264,398926,boxer,Jose Barrero,http://boxrec.com/list_bouts.php?human_id=398926&cat=boxer,4,2,2,4-2-2,"{""w"", ""l"", ""d"", ""w"", ""l"", ""w""}","Gimnasio Sport City, Cancun, Quintana Roo, Mexico",W,TKO,5,10,bantamweight,42,49,11,11,http://boxrec.com//media/index.php?title=Fight:1530079
"""Super+Flyweight""",453289,Carlos Cuadras,2010-06-05,http://boxrec.com/date_search.php?yyyy=2010&mm=06&dd=05,http://boxrec.com/show_display.php?show_id=601518,467847,boxer,Nahum Ceron,http://boxrec.com/list_bouts.php?human_id=467847&cat=boxer,2,1,0,2-1-0,"{""l"", ""w"", ""w""}","El Palenque de la Feria, Pachuca, Hidalgo, Mexico",W,KO,1,8,super flyweight,44,44,0,0,http://boxrec.com//media/index.php?title=Fight:1518239
"""Super+Flyweight""",453289,Carlos Cuadras,2010-03-20,http://boxrec.com/date_search.php?yyyy=2010&mm=03&dd=20,http://boxrec.com/show_display.php?show_id=597226,68485,boxer,Alberto Chuc,http://boxrec.com/list_bouts.php?human_id=68485&cat=boxer,13,14,0,13-14-0,"{""w"", ""l"", ""l"", ""l"", ""w"", ""l""}","The City Discotheque, Cancun, Quintana Roo, Mexico",W,SD,8,8,super bantamweight,44,39,7,12,http://boxrec.com//media/index.php?title=Fight:1501088
"""Super+Flyweight""",453289,Carlos Cuadras,2010-02-20,http://boxrec.com/date_search.php?yyyy=2010&mm=02&dd=20,http://boxrec.com/show_display.php?show_id=593017,386663,boxer,Oswaldo Rodriguez,http://boxrec.com/list_bouts.php?human_id=386663&cat=boxer,8,8,0,8-8-0,"{""l"", ""l"", ""l"", ""l"", ""l"", ""l""}","Poliforum Zamna, Merida, Yucatán, Mexico",W,TKO,5,10,super flyweight,50,50,10,10,http://boxrec.com//media/index.php?title=Fight:1493676
"""Super+Flyweight""",453289,Carlos Cuadras,2009-12-19,http://boxrec.com/date_search.php?yyyy=2009&mm=12&dd=19,http://boxrec.com/show_display.php?show_id=583069,15550,boxer,Paulino Villalobos,http://boxrec.com/list_bouts.php?human_id=15550&cat=boxer,28,40,2,28-40-2,"{""w"", ""l"", ""l"", ""l"", ""w"", ""l""}","Palenque de Gallos, Tuxtla Gutierrez, Chiapas, Mexico",W,UD,8,8,super flyweight,47,50,19,16,http://boxrec.com//media/index.php?title=Fight:1480707
"""Super+Flyweight""",453289,Carlos Cuadras,2009-11-20,http://boxrec.com/date_search.php?yyyy=2009&mm=11&dd=20,http://boxrec.com/show_display.php?show_id=588228,432220,boxer,Miguel Tique,http://boxrec.com/list_bouts.php?human_id=432220&cat=boxer,2,4,0,2-4-0,"{""l"", ""l"", ""l"", ""w"", ""l"", ""w""}","Discotheque Basic, Cancun, Quintana Roo, Mexico",W,KO,2,8,bantamweight,44,44,1,1,http://boxrec.com//media/index.php?title=Fight:1471917
"""Super+Flyweight""",453289,Carlos Cuadras,2009-10-24,http://boxrec.com/date_search.php?yyyy=2009&mm=10&dd=24,http://boxrec.com/show_display.php?show_id=586456,516234,boxer,Humberto Morales,http://boxrec.com/list_bouts.php?human_id=516234&cat=boxer,2,0,1,2-0-1,"{""w"", ""w"", ""d""}","World Trade Center, Boca del Rio, Veracruz, Mexico",W,KO,2,6,bantamweight,39,44,6,6,http://boxrec.com//media/index.php?title=Fight:1463223
"""Super+Flyweight""",453289,Carlos Cuadras,2009-09-26,http://boxrec.com/date_search.php?yyyy=2009&mm=09&dd=26,http://boxrec.com/show_display.php?show_id=586190,512855,boxer,Jose Luis Amado,http://boxrec.com/list_bouts.php?human_id=512855&cat=boxer,debut,,,debut,{},"Deportivo Trabajadores del Metro, Iztacalco, Distrito Federal, Mexico",W,KO,1,8,bantamweight,39,39,0,0,http://boxrec.com//media/index.php?title=Fight:1455275
"""Super+Flyweight""",453289,Carlos Cuadras,2009-08-23,http://boxrec.com/date_search.php?yyyy=2009&mm=08&dd=23,http://boxrec.com/show_display.php?show_id=623316,313544,boxer,Josimar Olivares,http://boxrec.com/list_bouts.php?human_id=313544&cat=boxer,10,5,0,10-5-0,"{""w"", ""w"", ""l"", ""w"", ""l"", ""l""}","Salon 21, Mexico City, Distrito Federal, Mexico",W,TKO,6,6,super flyweight,41,41,4,4,http://boxrec.com//media/index.php?title=Fight:1604845
"""Super+Flyweight""",453289,Carlos Cuadras,2009-06-27,http://boxrec.com/date_search.php?yyyy=2009&mm=06&dd=27,http://boxrec.com/show_display.php?show_id=580379,392070,boxer,Jesus Ceja,http://boxrec.com/list_bouts.php?human_id=392070&cat=boxer,12,3,1,12-3-1,"{""w"", ""w"", ""w"", ""l"", ""l"", ""w""}","Arena Texcoco Lecheria, Texcoco, México, Mexico",W,KO,1,6,bantamweight,23,39,18,12,http://boxrec.com//media/index.php?title=Fight:1428876
"""Super+Flyweight""",453289,Carlos Cuadras,2009-04-04,http://boxrec.com/date_search.php?yyyy=2009&mm=04&dd=04,http://boxrec.com/show_display.php?show_id=569217,332676,boxer,Arturo Camargo,http://boxrec.com/list_bouts.php?human_id=332676&cat=boxer,14,6,2,14-6-2,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}","Ciudad Victoria, Tamaulipas, Mexico",W,TKO,1,6,bantamweight,14,23,10,7,http://boxrec.com//media/index.php?title=Fight:1401309
"""Super+Flyweight""",453289,Carlos Cuadras,2009-03-12,http://boxrec.com/date_search.php?yyyy=2009&mm=03&dd=12,http://boxrec.com/show_display.php?show_id=569456,487096,boxer,Seksith Por Thitima,http://boxrec.com/list_bouts.php?human_id=487096&cat=boxer,debut,,,debut,{},"Korakuen Hall, Tokyo, Japan",W,KO,1,6,super bantamweight,13,13,0,0,http://boxrec.com//media/index.php?title=Fight:1392765
"""Super+Flyweight""",453289,Carlos Cuadras,2008-12-20,http://boxrec.com/date_search.php?yyyy=2008&mm=12&dd=20,http://boxrec.com/show_display.php?show_id=567001,315710,boxer,Rodolfo Garay,http://boxrec.com/list_bouts.php?human_id=315710&cat=boxer,19,13,1,19-13-1,"{""l"", ""w"", ""l"", ""l"", ""w"", ""l""}","Parque Revolucion, Culiacan, Sinaloa, Mexico",W,KO,2,6,bantamweight,10,14,2,2,http://boxrec.com//media/index.php?title=Fight:1371098
"""Super+Flyweight""",453289,Carlos Cuadras,2008-10-16,http://boxrec.com/date_search.php?yyyy=2008&mm=10&dd=16,http://boxrec.com/show_display.php?show_id=559841,341751,boxer,Yasuyuki Matayoshi,http://boxrec.com/list_bouts.php?human_id=341751&cat=boxer,4,2,0,4-2-0,"{""w"", ""w"", ""w"", ""l"", ""l"", ""w""}","Yoyogi First Gym, Tokyo, Japan",W,TKO,2,6,bantamweight,1,10,2,1,http://boxrec.com//media/index.php?title=Fight:1355683
"""Super+Flyweight""",453289,Carlos Cuadras,2008-08-30,http://boxrec.com/date_search.php?yyyy=2008&mm=08&dd=30,http://boxrec.com/show_display.php?show_id=561116,467847,boxer,Nahum Ceron,http://boxrec.com/list_bouts.php?human_id=467847&cat=boxer,debut,,,debut,{},"Poliforum, Playa del Carmen, Quintana Roo, Mexico",W,RTD,4,4,bantamweight,1,1,0,0,http://boxrec.com//media/index.php?title=Fight:1343948
"""Super+Flyweight""",453289,Carlos Cuadras,2008-07-16,http://boxrec.com/date_search.php?yyyy=2008&mm=07&dd=16,http://boxrec.com/show_display.php?show_id=557615,208646,boxer,Ambrosio Martinez,http://boxrec.com/list_bouts.php?human_id=208646&cat=boxer,3,10,5,3-10-5,"{""l"", ""l"", ""d"", ""l"", ""l"", ""l""}","Foro Scotiabank, Polanco, Distrito Federal, Mexico",W,KO,1,4,bantamweight,0,1,1,0,http://boxrec.com//media/index.php?title=Fight:1326978
"""Super+Flyweight""",453289,Carlos Cuadras,2008-06-14,http://boxrec.com/date_search.php?yyyy=2008&mm=06&dd=14,http://boxrec.com/show_display.php?show_id=554254,351184,boxer,David Ramirez,http://boxrec.com/list_bouts.php?human_id=351184&cat=boxer,3,2,0,3-2-0,"{""w"", ""l"", ""w"", ""w"", ""l""}","Palacio de Deporte, Mexico City, Distrito Federal, Mexico",W,KO,1,4,super bantamweight,0,0,0,0,http://boxrec.com//media/index.php?title=Fight:1310163
"""Super+Flyweight""",453289,Carlos Cuadras,2008-05-31,http://boxrec.com/date_search.php?yyyy=2008&mm=05&dd=31,http://boxrec.com/show_display.php?show_id=551585,379915,boxer,Marco Turriza,http://boxrec.com/list_bouts.php?human_id=379915&cat=boxer,0,1,0,0-1-0,"{""l""}","Centro Internacional de Convenciones , Chetumal, Quintana Roo, Mexico",W,TKO,1,4,super bantamweight,0,0,0,0,http://boxrec.com//media/index.php?title=Fight:1308412
"""Super+Flyweight""",359270,Zolani Tete,2015-03-06,http://boxrec.com/date_search.php?yyyy=2015&mm=03&dd=06,http://boxrec.com/show_display.php?show_id=705577,554173,boxer,Paul Butler,http://boxrec.com/list_bouts.php?human_id=554173&cat=boxer,17,0,0,17-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Echo Arena, Liverpool, Merseyside, United Kingdom",W,TKO,8,12x3,super flyweight,320,341,126,106,http://boxrec.com//media/index.php?title=Fight:1944600
"""Super+Flyweight""",359270,Zolani Tete,2014-07-18,http://boxrec.com/date_search.php?yyyy=2014&mm=07&dd=18,http://boxrec.com/show_display.php?show_id=692365,453433,boxer,Teiru Kinoshita,http://boxrec.com/list_bouts.php?human_id=453433&cat=boxer,19,0,1,19-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Portopia Hotel, Kobe, Hyogo, Japan",W,UD,12,12,super flyweight,289,320,142,111,http://boxrec.com//media/index.php?title=Fight:1889551
"""Super+Flyweight""",359270,Zolani Tete,2013-11-30,http://boxrec.com/date_search.php?yyyy=2013&mm=11&dd=30,http://boxrec.com/show_display.php?show_id=683156,480215,boxer,Juan Carlos Sanchez Jr,http://boxrec.com/list_bouts.php?human_id=480215&cat=boxer,19,2,1,19-2-1,"{""l"", ""w"", ""w"", ""w"", ""w"", ""w""}","Auditorio del Estado, Mexicali, Baja California, Mexico",W,KO,10,12,super flyweight,105,289,313,185,http://boxrec.com//media/index.php?title=Fight:1850864
"""Super+Flyweight""",359270,Zolani Tete,2013-03-23,http://boxrec.com/date_search.php?yyyy=2013&mm=03&dd=23,http://boxrec.com/show_display.php?show_id=667288,506441,boxer,Eduard Penerio,http://boxrec.com/list_bouts.php?human_id=506441&cat=boxer,15,1,0,15-1-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}","Carnival City Casino, Brakpan, Gauteng, South Africa",W,KO,1,8,super flyweight,93,105,34,29,http://boxrec.com//media/index.php?title=Fight:1785080
"""Super+Flyweight""",359270,Zolani Tete,2012-09-01,http://boxrec.com/date_search.php?yyyy=2012&mm=09&dd=01,http://boxrec.com/show_display.php?show_id=648177,349820,boxer,Roberto Domingo Sosa,http://boxrec.com/list_bouts.php?human_id=349820&cat=boxer,23,0,0,23-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Polideportivo Carlos Cerutti, Cordoba, Cordoba, Argentina",L,SD,12,12,super flyweight,114,93,72,94,http://boxrec.com//media/index.php?title=Fight:1717351
"""Super+Flyweight""",359270,Zolani Tete,2012-03-30,http://boxrec.com/date_search.php?yyyy=2012&mm=03&dd=30,http://boxrec.com/show_display.php?show_id=639628,532302,boxer,Siphiwo Ntsangani,http://boxrec.com/list_bouts.php?human_id=532302&cat=boxer,6,2,1,6-2-1,"{""w"", ""l"", ""l"", ""w"", ""w"", ""w""}","Orient Theatre, East London, Eastern Cape, South Africa",W,KO,1,8,super bantamweight,101,101,10,10,http://boxrec.com//media/index.php?title=Fight:1684792
"""Super+Flyweight""",359270,Zolani Tete,2011-11-26,http://boxrec.com/date_search.php?yyyy=2011&mm=11&dd=26,http://boxrec.com/show_display.php?show_id=631613,282653,boxer,Juan Alberto Rosas,http://boxrec.com/list_bouts.php?human_id=282653&cat=boxer,35,6,0,35-6-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}","Plaza de Toros Rea, Mazatlan, Sinaloa, Mexico",L,MD,12,12,super flyweight,115,114,175,181,http://boxrec.com//media/index.php?title=Fight:1639421
"""Super+Flyweight""",359270,Zolani Tete,2011-06-11,http://boxrec.com/date_search.php?yyyy=2011&mm=06&dd=11,http://boxrec.com/show_display.php?show_id=619054,437644,boxer,Olebogeng Motseki,http://boxrec.com/list_bouts.php?human_id=437644&cat=boxer,7,1,0,7-1-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}","Carnival City, Brakpan, Gauteng, South Africa",W,TKO,7,8,super flyweight,108,115,19,19,http://boxrec.com//media/index.php?title=Fight:1602182
"""Super+Flyweight""",359270,Zolani Tete,2010-12-17,http://boxrec.com/date_search.php?yyyy=2010&mm=12&dd=17,http://boxrec.com/show_display.php?show_id=613076,375955,boxer,Sipho Nkadimeng,http://boxrec.com/list_bouts.php?human_id=375955&cat=boxer,7,8,4,7-8-4,"{""l"", ""l"", ""l"", ""d"", ""d"", ""l""}","Gompo Hall, East London, Eastern Cape, South Africa",W,KO,1,8,super flyweight,108,108,14,14,http://boxrec.com//media/index.php?title=Fight:1563269
"""Super+Flyweight""",359270,Zolani Tete,2010-09-01,http://boxrec.com/date_search.php?yyyy=2010&mm=09&dd=01,http://boxrec.com/show_display.php?show_id=603860,85424,boxer,Moruti Mthalane,http://boxrec.com/list_bouts.php?human_id=85424&cat=boxer,25,2,0,25-2-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}","Carnival City, Brakpan, Gauteng, South Africa",L,TKO,5,12,flyweight,160,114,226,281,http://boxrec.com//media/index.php?title=Fight:1531053
"""Super+Flyweight""",359270,Zolani Tete,2010-02-26,http://boxrec.com/date_search.php?yyyy=2010&mm=02&dd=26,http://boxrec.com/show_display.php?show_id=594930,157674,boxer,Richard Garcia,http://boxrec.com/list_bouts.php?human_id=157674&cat=boxer,21,9,1,21-9-1,"{""w"", ""w"", ""w"", ""w"", ""d"", ""w""}","Nasrec Indoor Arena, Johannesburg, Gauteng, South Africa",W,UD,12,12,flyweight,102,160,92,62,http://boxrec.com//media/index.php?title=Fight:1489446
"""Super+Flyweight""",359270,Zolani Tete,2009-11-20,http://boxrec.com/date_search.php?yyyy=2009&mm=11&dd=20,http://boxrec.com/show_display.php?show_id=589772,60809,boxer,Anthony Mathias,http://boxrec.com/list_bouts.php?human_id=60809&cat=boxer,24,13,2,24-13-2,"{""w"", ""l"", ""l"", ""w"", ""d"", ""l""}","Wembley Indoor Arena, Johannesburg, Gauteng, South Africa",W,KO,1,12,flyweight,102,102,11,11,http://boxrec.com//media/index.php?title=Fight:1468835
"""Super+Flyweight""",359270,Zolani Tete,2009-03-29,http://boxrec.com/date_search.php?yyyy=2009&mm=03&dd=29,http://boxrec.com/show_display.php?show_id=573741,140453,boxer,Rexon Flores,http://boxrec.com/list_bouts.php?human_id=140453&cat=boxer,19,5,4,19-5-4,"{""w"", ""w"", ""w"", ""l"", ""w"", ""l""}","Orient Theatre, East London, Eastern Cape, South Africa",W,KO,1,10,flyweight,127,128,35,33,http://boxrec.com//media/index.php?title=Fight:1398498
"""Super+Flyweight""",359270,Zolani Tete,2008-06-29,http://boxrec.com/date_search.php?yyyy=2008&mm=06&dd=29,http://boxrec.com/show_display.php?show_id=555022,197824,boxer,Francis Miyeyusho,http://boxrec.com/list_bouts.php?human_id=197824&cat=boxer,21,5,2,21-5-2,"{""w"", ""l"", ""w"", ""w"", ""w"", ""l""}","Orient Theatre, East London, Eastern Cape, South Africa",W,TKO,1,12,flyweight,123,127,37,34,http://boxrec.com//media/index.php?title=Fight:1313275
